Dialogue_ID,Utterance_ID,Original_Emotion,Predicted_Emotion
Ses02F_script01,Ses02F_script01_3_M019,xxx,neutral
Ses02F_script01,Ses02F_script01_3_F019,xxx,neutral
Ses02F_script01,Ses02F_script01_3_M020,sad,neutral
Ses02F_script01,Ses02F_script01_3_F020,sad,neutral
Ses02F_script01,Ses02F_script01_3_M021,sad,neutral
Ses02F_script01,Ses02F_script01_3_F021,sad,neutral
Ses02F_script01,Ses02F_script01_3_M022,sad,neutral
Ses02F_script01,Ses02F_script01_3_F022,sad,neutral
Ses02F_script01,Ses02F_script01_3_M023,sad,neutral
Ses02F_script01,Ses02F_script01_3_F023,sad,neutral
Ses02F_script01,Ses02F_script01_3_M024,sad,neutral
Ses02F_script01,Ses02F_script01_3_F024,sad,neutral
Ses02F_script01,Ses02F_script01_3_M025,sad,neutral
Ses02F_script01,Ses02F_script01_3_F025,sad,neutral
Ses02F_script01,Ses02F_script01_3_M026,sad,neutral
Ses02F_script01,Ses02F_script01_3_M027,sad,neutral
Ses02F_script01,Ses02F_script01_3_M028,sad,neutral
Ses02F_script01,Ses02F_script01_3_M029,sad,neutral
Ses02F_script01,Ses02F_script01_3_M030,sad,neutral
Ses02F_script01,Ses02F_script01_3_M031,sad,neutral
Ses02F_script01,Ses02F_script01_3_M032,sad,neutral
Ses02F_script01,Ses02F_script01_3_M033,sad,neutral
Ses02F_script01,Ses02F_script01_3_M034,sad,neutral
Ses02F_script01,Ses02F_script01_3_F026,sad,neutral
Ses02F_script01,Ses02F_script01_3_M035,xxx,neutral
Ses02F_script01,Ses02F_script01_3_F027,xxx,neutral
Ses02F_script01,Ses02F_script01_3_F028,xxx,neutral
Ses02F_script01,Ses02F_script01_3_M036,xxx,neutral
Ses02F_script01,Ses02F_script01_3_F029,happy,neutral
Ses02F_script01,Ses02F_script01_1_F000,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M000,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F001,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M001,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F002,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M002,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F003,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M003,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F004,sad,neutral
Ses02F_script01,Ses02F_script01_1_M004,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F005,sad,neutral
Ses02F_script01,Ses02F_script01_1_M005,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F006,sad,neutral
Ses02F_script01,Ses02F_script01_1_F007,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M006,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F008,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M007,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F009,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M008,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F010,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M009,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F011,fru,neutral
Ses02F_script01,Ses02F_script01_1_M010,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M011,angry,neutral
Ses02F_script01,Ses02F_script01_1_F012,fru,neutral
Ses02F_script01,Ses02F_script01_1_M012,fru,neutral
Ses02F_script01,Ses02F_script01_1_F013,fru,neutral
Ses02F_script01,Ses02F_script01_1_M013,angry,neutral
Ses02F_script01,Ses02F_script01_1_F014,fru,neutral
Ses02F_script01,Ses02F_script01_1_M014,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F015,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M015,fru,neutral
Ses02F_script01,Ses02F_script01_1_F016,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M016,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F017,sad,neutral
Ses02F_script01,Ses02F_script01_1_M017,neutral,neutral
Ses02F_script01,Ses02F_script01_1_F018,neutral,neutral
Ses02F_script01,Ses02F_script01_1_M018,fru,neutral
Ses02F_script01,Ses02F_script01_1_F019,angry,neutral
Ses02F_script01,Ses02F_script01_1_M019,fru,neutral
Ses02F_script01,Ses02F_script01_1_M020,fru,neutral
Ses02F_script01,Ses02F_script01_1_F020,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M021,angry,neutral
Ses02F_script01,Ses02F_script01_1_F021,neutral,neutral
Ses02F_script01,Ses02F_script01_1_M022,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F022,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M023,angry,neutral
Ses02F_script01,Ses02F_script01_1_F023,fru,neutral
Ses02F_script01,Ses02F_script01_1_F024,fru,neutral
Ses02F_script01,Ses02F_script01_1_M024,fru,neutral
Ses02F_script01,Ses02F_script01_1_F025,neutral,neutral
Ses02F_script01,Ses02F_script01_1_M025,angry,neutral
Ses02F_script01,Ses02F_script01_1_F026,neutral,neutral
Ses02F_script01,Ses02F_script01_1_M026,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F027,neutral,neutral
Ses02F_script01,Ses02F_script01_1_M027,sad,neutral
Ses02F_script01,Ses02F_script01_1_F028,sad,neutral
Ses02F_script01,Ses02F_script01_1_F029,fru,neutral
Ses02F_script01,Ses02F_script01_1_M028,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F030,fru,neutral
Ses02F_script01,Ses02F_script01_1_M029,neutral,neutral
Ses02F_script01,Ses02F_script01_1_F031,fru,neutral
Ses02F_script01,Ses02F_script01_1_M030,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M031,fru,neutral
Ses02F_script01,Ses02F_script01_1_F032,fru,neutral
Ses02F_script01,Ses02F_script01_1_F033,fru,neutral
Ses02F_script01,Ses02F_script01_1_M032,fru,neutral
Ses02F_script01,Ses02F_script01_1_F034,fru,neutral
Ses02F_script01,Ses02F_script01_1_M033,fru,neutral
Ses02F_script01,Ses02F_script01_1_M034,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F035,sur,neutral
Ses02F_script01,Ses02F_script01_1_M035,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F036,angry,neutral
Ses02F_script01,Ses02F_script01_1_M036,angry,neutral
Ses02F_script01,Ses02F_script01_1_F037,angry,neutral
Ses02F_script01,Ses02F_script01_1_M037,angry,neutral
Ses02F_script01,Ses02F_script01_1_F038,angry,neutral
Ses02F_script01,Ses02F_script01_1_M038,angry,neutral
Ses02F_script01,Ses02F_script01_1_M039,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F039,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M040,neutral,neutral
Ses02F_script01,Ses02F_script01_1_F040,angry,neutral
Ses02F_script01,Ses02F_script01_1_M041,xxx,neutral
Ses02F_script01,Ses02F_script01_1_F041,xxx,neutral
Ses02F_script01,Ses02F_script01_1_M042,fru,neutral
Ses02F_script01,Ses02F_script01_1_F042,fru,neutral
Ses02F_script01,Ses02F_script01_1_M043,neutral,neutral
Ses02F_script01,Ses02F_script01_1_F043,fru,neutral
Ses02F_script01,Ses02F_script01_1_M044,neutral,neutral
Ses02F_script01,Ses02F_script01_1_F044,sad,neutral
Ses02F_script02,Ses02F_script02_2_M000,happy,neutral
Ses02F_script02,Ses02F_script02_2_F000,neutral,neutral
Ses02F_script02,Ses02F_script02_2_M001,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F001,fru,angry
Ses02F_script02,Ses02F_script02_2_M002,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F002,xxx,angry
Ses02F_script02,Ses02F_script02_2_M003,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F003,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M004,xxx,neutral
Ses02F_script02,Ses02F_script02_2_F004,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M005,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F005,angry,angry
Ses02F_script02,Ses02F_script02_2_M006,fru,neutral
Ses02F_script02,Ses02F_script02_2_F006,angry,sad
Ses02F_script02,Ses02F_script02_2_M007,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F007,fru,angry
Ses02F_script02,Ses02F_script02_2_M008,fru,neutral
Ses02F_script02,Ses02F_script02_2_F008,fru,neutral
Ses02F_script02,Ses02F_script02_2_M009,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F009,fru,neutral
Ses02F_script02,Ses02F_script02_2_M010,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F010,fru,sad
Ses02F_script02,Ses02F_script02_2_F011,angry,sad
Ses02F_script02,Ses02F_script02_2_M011,fru,neutral
Ses02F_script02,Ses02F_script02_2_F012,fru,angry
Ses02F_script02,Ses02F_script02_2_M012,fru,neutral
Ses02F_script02,Ses02F_script02_2_F013,fru,sad
Ses02F_script02,Ses02F_script02_2_M013,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F014,xxx,angry
Ses02F_script02,Ses02F_script02_2_M014,fru,neutral
Ses02F_script02,Ses02F_script02_2_M015,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M016,neutral,neutral
Ses02F_script02,Ses02F_script02_2_M017,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F015,sad,happy
Ses02F_script02,Ses02F_script02_2_F016,sad,happy
Ses02F_script02,Ses02F_script02_2_F017,sad,happy
Ses02F_script02,Ses02F_script02_2_F018,sad,happy
Ses02F_script02,Ses02F_script02_2_M018,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F019,sad,happy
Ses02F_script02,Ses02F_script02_2_M019,neutral,neutral
Ses02F_script02,Ses02F_script02_2_M020,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F020,sad,sad
Ses02F_script02,Ses02F_script02_2_M021,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F021,sad,neutral
Ses02F_script02,Ses02F_script02_2_M022,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F022,sad,neutral
Ses02F_script02,Ses02F_script02_2_M023,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F023,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M024,fru,neutral
Ses02F_script02,Ses02F_script02_2_F024,sad,neutral
Ses02F_script02,Ses02F_script02_2_M025,fru,neutral
Ses02F_script02,Ses02F_script02_2_F025,fru,neutral
Ses02F_script02,Ses02F_script02_2_M026,fru,neutral
Ses02F_script02,Ses02F_script02_2_F026,fru,neutral
Ses02F_script02,Ses02F_script02_2_M027,fru,neutral
Ses02F_script02,Ses02F_script02_2_F027,fru,neutral
Ses02F_script02,Ses02F_script02_2_M028,fru,neutral
Ses02F_script02,Ses02F_script02_2_F028,xxx,sad
Ses02F_script02,Ses02F_script02_2_M029,angry,neutral
Ses02F_script02,Ses02F_script02_2_M030,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M031,sad,neutral
Ses02F_script02,Ses02F_script02_2_M032,fru,neutral
Ses02F_script02,Ses02F_script02_2_F029,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M033,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F030,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M034,neutral,neutral
Ses02F_script02,Ses02F_script02_2_F031,sad,sad
Ses02F_script02,Ses02F_script02_2_M035,sad,sad
Ses02F_script02,Ses02F_script02_2_F032,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M036,sad,neutral
Ses02F_script02,Ses02F_script02_2_F033,sad,neutral
Ses02F_script02,Ses02F_script02_2_F034,sad,neutral
Ses02F_script02,Ses02F_script02_2_M037,sad,neutral
Ses02F_script02,Ses02F_script02_2_F035,sad,neutral
Ses02F_script02,Ses02F_script02_2_M038,sad,sad
Ses02F_script02,Ses02F_script02_2_F036,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M039,sur,neutral
Ses02F_script02,Ses02F_script02_2_F037,xxx,neutral
Ses02F_script02,Ses02F_script02_2_F038,sad,neutral
Ses02F_script02,Ses02F_script02_2_M040,xxx,neutral
Ses02F_script02,Ses02F_script02_2_F039,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M041,happy,neutral
Ses02F_script02,Ses02F_script02_2_F040,xxx,neutral
Ses02F_script02,Ses02F_script02_2_M042,happy,neutral
Ses02F_script02,Ses02F_script02_2_F041,happy,neutral
Ses02F_script02,Ses02F_script02_2_M043,happy,neutral
Ses02F_script02,Ses02F_script02_2_F042,happy,neutral
Ses02F_script02,Ses02F_script02_2_M044,xxx,neutral
Ses02F_script02,Ses02F_script02_2_F043,happy,neutral
Ses02F_script02,Ses02F_script02_2_F044,sad,neutral
Ses02F_script02,Ses02F_script02_2_M045,happy,neutral
Ses02F_script02,Ses02F_script02_2_F045,happy,neutral
Ses02F_script02,Ses02F_script02_2_M046,happy,neutral
Ses02F_script02,Ses02F_script02_1_M000,happy,neutral
Ses02F_script02,Ses02F_script02_1_M001,happy,neutral
Ses02F_script02,Ses02F_script02_1_M002,happy,neutral
Ses02F_script02,Ses02F_script02_1_M003,happy,neutral
Ses02F_script02,Ses02F_script02_1_F000,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M004,happy,neutral
Ses02F_script02,Ses02F_script02_1_M005,happy,neutral
Ses02F_script02,Ses02F_script02_1_M006,happy,neutral
Ses02F_script02,Ses02F_script02_1_F001,neutral,neutral
Ses02F_script02,Ses02F_script02_1_M007,xxx,neutral
Ses02F_script02,Ses02F_script02_1_F002,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M008,xxx,neutral
Ses02F_script02,Ses02F_script02_1_F003,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M009,neutral,neutral
Ses02F_script02,Ses02F_script02_1_F004,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M010,neutral,neutral
Ses02F_script02,Ses02F_script02_1_M011,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M012,neutral,neutral
Ses02F_script02,Ses02F_script02_1_F005,neutral,neutral
Ses02F_script02,Ses02F_script02_1_M013,neutral,neutral
Ses02F_script02,Ses02F_script02_1_M014,happy,happy
Ses02F_script02,Ses02F_script02_1_M015,happy,neutral
Ses02F_script02,Ses02F_script02_1_M016,happy,neutral
Ses02F_script02,Ses02F_script02_1_F006,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M017,neutral,neutral
Ses02F_script02,Ses02F_script02_1_F007,fru,neutral
Ses02F_script02,Ses02F_script02_1_M018,xxx,angry
Ses02F_script02,Ses02F_script02_1_F008,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M019,neutral,neutral
Ses02F_script02,Ses02F_script02_1_F009,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M020,neutral,neutral
Ses02F_script02,Ses02F_script02_1_F010,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M021,neutral,neutral
Ses02F_script02,Ses02F_script02_1_F011,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M022,xxx,neutral
Ses02F_script02,Ses02F_script02_1_F012,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M023,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M024,happy,neutral
Ses02F_script02,Ses02F_script02_1_F013,fru,angry
Ses02F_script02,Ses02F_script02_1_M025,happy,neutral
Ses02F_script02,Ses02F_script02_1_M026,happy,neutral
Ses02F_script02,Ses02F_script02_1_F014,fru,neutral
Ses02F_script02,Ses02F_script02_1_M027,fru,neutral
Ses02F_script02,Ses02F_script02_1_F015,fru,neutral
Ses02F_script02,Ses02F_script02_1_M028,happy,neutral
Ses02F_script02,Ses02F_script02_1_M029,xxx,neutral
Ses02F_script02,Ses02F_script02_1_F016,fru,neutral
Ses02F_script02,Ses02F_script02_1_M030,xxx,neutral
Ses02F_script02,Ses02F_script02_1_F017,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M031,neutral,neutral
Ses02F_script02,Ses02F_script02_1_M032,xxx,neutral
Ses02F_script02,Ses02F_script02_1_F018,fru,angry
Ses02F_script02,Ses02F_script02_1_M033,neutral,neutral
Ses02F_script02,Ses02F_script02_1_F019,neutral,neutral
Ses02F_script02,Ses02F_script02_1_M034,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M035,happy,neutral
Ses02F_script02,Ses02F_script02_1_M036,happy,happy
Ses02F_script02,Ses02F_script02_1_M037,xxx,happy
Ses02F_script02,Ses02F_script02_1_M038,xxx,happy
Ses02F_script02,Ses02F_script02_1_M039,happy,happy
Ses02F_script02,Ses02F_script02_1_M040,happy,happy
Ses02F_script02,Ses02F_script02_1_M041,happy,happy
Ses02F_script02,Ses02F_script02_1_M042,happy,happy
Ses02F_script02,Ses02F_script02_1_F020,xxx,neutral
Ses02F_script02,Ses02F_script02_1_M043,neutral,neutral
Ses02F_script02,Ses02F_script02_1_F021,neutral,neutral
Ses02F_script02,Ses02F_script02_1_M044,neutral,angry
Ses02F_script02,Ses02F_script02_1_F022,xxx,angry
Ses02F_script03,Ses02F_script03_1_M000,xxx,neutral
Ses02F_script03,Ses02F_script03_1_F000,fea,neutral
Ses02F_script03,Ses02F_script03_1_M001,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F001,fea,neutral
Ses02F_script03,Ses02F_script03_1_M002,xxx,neutral
Ses02F_script03,Ses02F_script03_1_F002,fea,neutral
Ses02F_script03,Ses02F_script03_1_M003,xxx,happy
Ses02F_script03,Ses02F_script03_1_F003,xxx,happy
Ses02F_script03,Ses02F_script03_1_M004,neutral,happy
Ses02F_script03,Ses02F_script03_1_F004,xxx,neutral
Ses02F_script03,Ses02F_script03_1_M005,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F005,happy,neutral
Ses02F_script03,Ses02F_script03_1_M006,xxx,neutral
Ses02F_script03,Ses02F_script03_1_F006,happy,neutral
Ses02F_script03,Ses02F_script03_1_M007,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F007,happy,happy
Ses02F_script03,Ses02F_script03_1_M008,neutral,happy
Ses02F_script03,Ses02F_script03_1_F008,happy,sad
Ses02F_script03,Ses02F_script03_1_M009,neutral,sad
Ses02F_script03,Ses02F_script03_1_F009,happy,sad
Ses02F_script03,Ses02F_script03_1_M010,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F010,happy,neutral
Ses02F_script03,Ses02F_script03_1_M011,xxx,neutral
Ses02F_script03,Ses02F_script03_1_F011,xxx,neutral
Ses02F_script03,Ses02F_script03_1_M012,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F012,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M013,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M014,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F013,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M015,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F014,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M016,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F015,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M017,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F016,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M018,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F017,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M019,happy,neutral
Ses02F_script03,Ses02F_script03_1_F018,xxx,neutral
Ses02F_script03,Ses02F_script03_1_M020,happy,neutral
Ses02F_script03,Ses02F_script03_1_F019,happy,neutral
Ses02F_script03,Ses02F_script03_1_M021,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M022,happy,happy
Ses02F_script03,Ses02F_script03_1_M023,happy,happy
Ses02F_script03,Ses02F_script03_1_F020,happy,neutral
Ses02F_script03,Ses02F_script03_1_M024,neutral,happy
Ses02F_script03,Ses02F_script03_1_F021,happy,happy
Ses02F_script03,Ses02F_script03_1_M025,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F022,happy,neutral
Ses02F_script03,Ses02F_script03_1_M026,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F023,happy,happy
Ses02F_script03,Ses02F_script03_1_M027,xxx,angry
Ses02F_script03,Ses02F_script03_1_F024,happy,neutral
Ses02F_script03,Ses02F_script03_1_M028,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F025,happy,neutral
Ses02F_script03,Ses02F_script03_1_M029,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F026,happy,neutral
Ses02F_script03,Ses02F_script03_1_M030,xxx,neutral
Ses02F_script03,Ses02F_script03_1_F027,neutral,neutral
Ses02F_script03,Ses02F_script03_1_M031,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F028,happy,neutral
Ses02F_script03,Ses02F_script03_1_M032,happy,happy
Ses02F_script03,Ses02F_script03_1_F029,happy,neutral
Ses02F_script03,Ses02F_script03_1_M033,neutral,neutral
Ses02F_script03,Ses02F_script03_1_F030,xxx,neutral
Ses02F_script03,Ses02F_script03_1_M034,neutral,neutral
Ses02F_script03,Ses02F_script03_2_M000,neutral,neutral
Ses02F_script03,Ses02F_script03_2_F000,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M001,neutral,angry
Ses02F_script03,Ses02F_script03_2_F001,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M002,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F002,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M003,xxx,angry
Ses02F_script03,Ses02F_script03_2_F003,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M004,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F004,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M005,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F005,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M006,angry,angry
Ses02F_script03,Ses02F_script03_2_F006,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M007,angry,angry
Ses02F_script03,Ses02F_script03_2_F007,neutral,neutral
Ses02F_script03,Ses02F_script03_2_M008,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F008,xxx,angry
Ses02F_script03,Ses02F_script03_2_M009,neutral,neutral
Ses02F_script03,Ses02F_script03_2_F009,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M010,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F010,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M011,neutral,neutral
Ses02F_script03,Ses02F_script03_2_F011,neutral,neutral
Ses02F_script03,Ses02F_script03_2_M012,fru,neutral
Ses02F_script03,Ses02F_script03_2_F012,neutral,angry
Ses02F_script03,Ses02F_script03_2_M013,angry,neutral
Ses02F_script03,Ses02F_script03_2_F013,angry,angry
Ses02F_script03,Ses02F_script03_2_M014,xxx,angry
Ses02F_script03,Ses02F_script03_2_F014,angry,neutral
Ses02F_script03,Ses02F_script03_2_M015,fru,neutral
Ses02F_script03,Ses02F_script03_2_M016,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F015,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M017,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F016,happy,neutral
Ses02F_script03,Ses02F_script03_2_M018,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F017,fru,neutral
Ses02F_script03,Ses02F_script03_2_M019,fru,neutral
Ses02F_script03,Ses02F_script03_2_F018,angry,neutral
Ses02F_script03,Ses02F_script03_2_M020,xxx,angry
Ses02F_script03,Ses02F_script03_2_F019,fru,neutral
Ses02F_script03,Ses02F_script03_2_M021,fru,neutral
Ses02F_script03,Ses02F_script03_2_F020,angry,neutral
Ses02F_script03,Ses02F_script03_2_M022,fru,neutral
Ses02F_script03,Ses02F_script03_2_F021,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M023,fru,neutral
Ses02F_script03,Ses02F_script03_2_F022,fru,neutral
Ses02F_script03,Ses02F_script03_2_M024,xxx,neutral
Ses02F_script03,Ses02F_script03_2_F023,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M025,xxx,angry
Ses02F_script03,Ses02F_script03_2_F024,fru,angry
Ses02F_script03,Ses02F_script03_2_M026,xxx,angry
Ses02F_script03,Ses02F_script03_2_F025,angry,angry
Ses02F_script03,Ses02F_script03_2_F026,fru,angry
Ses02F_script03,Ses02F_script03_2_M027,angry,angry
Ses02F_script03,Ses02F_script03_2_F027,xxx,angry
Ses02F_script03,Ses02F_script03_2_M028,fru,angry
Ses02F_script03,Ses02F_script03_2_F028,fru,angry
Ses02F_script03,Ses02F_script03_2_M029,fru,angry
Ses02F_script03,Ses02F_script03_2_F029,angry,angry
Ses02F_script03,Ses02F_script03_2_M030,angry,angry
Ses02F_script03,Ses02F_script03_2_F030,fru,neutral
Ses02F_script03,Ses02F_script03_2_M031,xxx,angry
Ses02F_script03,Ses02F_script03_2_M032,xxx,angry
Ses02F_script03,Ses02F_script03_2_F031,angry,neutral
Ses02F_script03,Ses02F_script03_2_M033,fru,neutral
Ses02F_script03,Ses02F_script03_2_F032,fru,neutral
Ses02F_script03,Ses02F_script03_2_M034,fru,neutral
Ses02F_script03,Ses02F_script03_2_F033,xxx,neutral
Ses02F_script03,Ses02F_script03_2_M035,fru,neutral
Ses02F_script03,Ses02F_script03_2_F034,angry,neutral
Ses02F_script03,Ses02F_script03_2_M036,angry,angry
Ses02F_script03,Ses02F_script03_2_F035,angry,angry
Ses02F_script03,Ses02F_script03_2_M037,angry,angry
Ses02F_script03,Ses02F_script03_2_F036,angry,angry
Ses02F_script03,Ses02F_script03_2_M038,angry,neutral
Ses02F_script03,Ses02F_script03_2_F037,angry,angry
Ses02F_script03,Ses02F_script03_2_M039,angry,angry
Ses02F_script03,Ses02F_script03_2_F038,angry,angry
Ses02F_script03,Ses02F_script03_2_M040,fru,angry
Ses02F_script03,Ses02F_script03_2_F039,angry,angry
Ses02F_script03,Ses02F_script03_2_M041,angry,angry
Ses02F_script03,Ses02F_script03_2_F040,angry,angry
Ses02F_script03,Ses02F_script03_2_M042,angry,angry
Ses02F_script03,Ses02F_script03_2_F041,angry,angry
Ses02F_script03,Ses02F_script03_2_M043,angry,angry
Ses02F_script03,Ses02F_script03_2_F042,angry,angry
Ses02F_script03,Ses02F_script03_2_M044,angry,angry
Ses02F_script03,Ses02F_script03_2_M045,angry,angry
Ses02F_script03,Ses02F_script03_2_M046,angry,angry
Ses02F_script03,Ses02F_script03_2_F043,angry,angry
Ses02F_script03,Ses02F_script03_2_M047,angry,angry
Ses02M_impro01_,Ses02M_impro01_M000,fru,neutral
Ses02M_impro01_,Ses02M_impro01_F000,neutral,neutral
Ses02M_impro01_,Ses02M_impro01_M001,neutral,neutral
Ses02M_impro01_,Ses02M_impro01_F001,neutral,neutral
