id,utterance
Ses02F_impro08_M001,Ok.  I've- I've just been talking to this machine for the past half hour and I can't-can't get anything done.  I've been trying to book this vacation this entire time.
Ses02F_impro08_F001,"All right, sir."
Ses02F_impro08_M002,"I know, I'm sorry.  It's-It's just that it's been a little frustrating because--"
Ses02F_impro08_F002,I completely understand.  Automated systems are very difficult sometimes.
Ses02F_impro08_M003,Okay.
Ses02F_impro08_F003,"Um, how may I help you.  You're trying to book a specific flight?"
Ses02F_impro08_M004,"Well, yeah, I mean I heard there was like these package deals and that maybe I could get a like a hotel or something like that. and-"
Ses02F_impro08_F004,"Oh, yeah, absolutely.  You know, and especially because you've been waiting so long and I know that, um, you've been having a difficult time."
Ses02F_impro08_F005,"I want to definitely give you our special package today, which um is usually only for valued customers who have a record of having previous,"
Ses02F_impro08_F006,"um lots of purchases, but we're gonna go ahead and give that to you anyway. uh,  Just to make sure that you're happy with your service here."
Ses02F_impro08_M005,You- You can do that--You can do that now? I don't have to get like transferred through or anything like that.
Ses02F_impro08_F007,Is that all right?
Ses02F_impro08_F008,"I can do that right now for you. No, absolutely.  I can take care of you all the way through to the end."
Ses02F_impro08_F009,All I'm going to need is your credit card number but just give me one moment. So-
Ses02F_impro08_M006,[BREATHING] that's good.
Ses02F_impro08_F010,"um, you're scheduling a flight as well--And you would like to, um, we have a highly discounted hotel rate that goes along with that so that everything is all in one deal.  You're taken care of by the time that you get there."
Ses02F_impro08_M007,"All right.  I want to make sure it's like a nice hotel--I mean-mean I'm gonna be paying a lot of money for this so I don't wanna-I don't wanna, you know, I don't wanna to be a waste of time."
Ses02F_impro08_F011,Absolutely. we we
Ses02F_impro08_F012,"Yes, I completely understand.  Actually, our-our airline only uses five star hotel and above.  Except we charge at a three star hotel rate because, as a corporation, we are able to get a deal from the hotels themselves."
Ses02F_impro08_F013,"So, you will absolutely be in a high rated great hotel and we can make sure that it's in a area of town that you like as well."
Ses02F_impro08_M008,Okay. So--
Ses02F_impro08_F014,Yeah.
Ses02F_impro08_M009,"Well, you know, we wanted to--we wanted to go to Maui and--That was a"
Ses02F_impro08_F015,Okay.
Ses02F_impro08_M010,"--you know, the kids wanna go to the beach and stuff and so--um"
Ses02F_impro08_F016,Great.  How many seats?
Ses02F_impro08_M011,"Well, it's gonna be four of them."
Ses02F_impro08_F017,Okay.  Great.  Four seats.  I'll book you for four seats.
Ses02F_impro08_M012,All right.  And can they like all get together?
Ses02F_impro08_F018,"Oh, yeah, absolutely.  Um- Would you like window seats or aisles?"
Ses02F_impro08_M013,"Um- You know, window is nice. I guess"
Ses02F_impro08_F019,"Okay, I can do um- a win- -two like a window and a aisle and a window and an aisle next to each other so that each of you can sit two by two. And switch around maybe?"
Ses02F_impro08_M014,"All right, Sure.  A yeah, that- that'd be good."
Ses02F_impro08_F020,Okay.  Great.  What time of the day would you like?
Ses02F_impro08_M015,"Uh, well, yeah, I think we were just--you know, whenever best available, I guess.  You know--"
Ses02F_impro08_F021,All right.  Great.  Well we have a very open flight that leaves at nine a.m. and fortunately uh the time change actually goes um backwards from that.
Ses02F_impro08_F022,"So, it's a five hour flight, but you'll arrive only at eleven a clock in the morning.  So that day, you can have plenty of time to get to your hotel--Rest up and then still have a nice afternoon your first afternoon in Maui."
Ses02F_impro08_M016,"And, like, there's there's shuttles or something that I can get to the hotel."
Ses02F_impro08_F023,Absolutely.  That actually goes in on the same package with our hotel.  You just give me your address.  We'll come and pick up a time that allows you to get to your flight with plenty of time to spare.
Ses02F_impro08_F024,And a there will also be a shuttle waiting for you to take you to the appropriate hotel.
Ses02F_impro08_M017,"Okay.  Wow.  Sounds good then, I guess.  Thank you very much. It's a lot better than talking to a machine."
Ses02F_impro08_F025,Yeah--I completely understand.  It's a difficult process sometimes and we want to make traveling as easy as possible.
Ses02F_impro08_M018,All right.  So we're confirmed then or do you--All right.
Ses02F_impro08_F026,Absolutely. Thank you so much for calling and we hope that you will come to us again.
Ses02F_impro08_M019,Okay.
Ses02F_impro08_F027,Thank you.
Ses02F_script01_2_F000,Why did he invite her here?
Ses02F_script01_2_M000,Why does that bother you?
Ses02F_script01_2_F001,She's been in New York for three and half years.  Why all of a sudden?
Ses02F_script01_2_M001,"Well, maybe he just wanted to see her again."
Ses02F_script01_2_F002,Nobody comes seven hundred miles just to see.
Ses02F_script01_2_M002,What do you mean?  He lived next door to the girl all his life.  Why wouldn't he want to see her again?
Ses02F_script01_2_M003,Don't look at me like that.  He didn't tell me anymore than he told you.
Ses02F_script01_2_F003,She's not-
Ses02F_script01_2_M004,How do you know he's even thinking of it?
Ses02F_script01_2_F004,-he's not gonna marry her.
Ses02F_script01_2_F005,It's got that all about it.
Ses02F_script01_2_M005,"Well, so what?"
Ses02F_script01_2_F006,"What's going on here, Joe?"
Ses02F_script01_2_M006,"Now, listen Kate."
Ses02F_script01_2_F007,"She's not his girl, Joe.  She knows she's not."
Ses02F_script01_2_M007,You can't read her mind.
Ses02F_script01_2_F008,"Well then why is she still single?  I mean, New York is full of men.  Why isn't she married?  Probably a hundred people told her she's crazy, but she's waited."
Ses02F_script01_2_M008,How do you know why she's waited?
Ses02F_script01_2_F009,"She knows what I know, that's why.  She's faithful as a rock.  In my worst moments I think of her waiting and I know again that I'm right."
Ses02F_script01_2_M009,"Look, it's a nice day.  What are we arguing for?"
Ses02F_script01_2_F010,"Nobody in this house dares take her faith away, Joe?  Strangers might, but not his father, not his brother."
Ses02F_script01_2_M010,"Well, what do you want me to do about it?"
Ses02F_script01_2_F011,I want you to act like he's coming back.  Both of you.  Don't you think I haven't noticed since she got here.  I won't stand for any nonsense.
Ses02F_script01_2_M011,But Kate--
Ses02F_script01_2_F012,"Because if he's not coming back, I'll kill myself.  I mean, laugh--laugh at me, but..."
Ses02F_script01_2_F013,But why did that happen the very night she came here?  She sleeps in his room and his memorial breaks to pieces.  Just look.  Look at it.
Ses02F_script01_2_M012,Calm yourself.
Ses02F_script01_2_F014,"Believe with me, Joe.  I can't stand all alone."
Ses02F_script01_2_M013,Calm yourself.
Ses02F_script01_2_F015,"Last week, a man turned up in Detroit missing longer than Larry.  I mean, you read it yourself."
Ses02F_script01_2_M014,All right.  All right.  Calm yourself.
Ses02F_script01_2_F016,"You, above all, have to believe."
Ses02F_script01_2_M015,What?- Why- Why me above all?
Ses02F_script01_2_F017,Just--just don't stop believing.
Ses02F_script01_2_M016,What does that mean?  Me above all?
Ses02F_script01_2_M017,Look at you.  Look at you shaking.
Ses02F_script01_2_F018,I can't help it.
Ses02F_script01_2_M018,What have I got to hide?  What the hell is the matter with you Kate?
Ses02F_script01_3_F000,You're the only one I know who loves his parents.
Ses02F_script01_3_M000,"I know, it went out of style, didn't it?"
Ses02F_script01_3_F001,It's all right.  It's a good thing.
Ses02F_script01_3_F002,"You know, it's lovely here, the air is sweet."
Ses02F_script01_3_M001,You're not sorry you came?
Ses02F_script01_3_F003,"No, not sorry.  Um, but, I'm- I'm not gonna stay."
Ses02F_script01_3_M002,Why?
Ses02F_script01_3_F004,"Well, for one thing, your mother as much as told me to go."
Ses02F_script01_3_M003,Oh.
Ses02F_script01_3_F005,"You saw that.  I mean and then, well, you've been kind of, um--"
Ses02F_script01_3_M004,What?
Ses02F_script01_3_F006,"Well, kind of embarrassed ever since I got here."
Ses02F_script01_3_M005,"The trouble is, I planned on sort of sneaking up on you over a period of a week or so.  But, they take it for granted that we're all set."
Ses02F_script01_3_F007,"I knew they would, your mother anyway."
Ses02F_script01_3_F008,"Well,"
Ses02F_script01_3_F009,"from her point of view, why else would I come?"
Ses02F_script01_3_M006,"Oh.  Would you want to?  I guess you know, this is why I asked you to come."
Ses02F_script01_3_F010,I--I guess this is why I came.
Ses02F_script01_3_M007,"Anne, I love you.  I love you a great deal.  I love you."
Ses02F_script01_3_M008,I have no imagination.  That's all I know to tell you.
Ses02F_script01_3_M009,I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.
Ses02F_script01_3_M010,"You feel it's wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything."
Ses02F_script01_3_F011,"Oh, Chris, I've been ready for a long, long time."
Ses02F_script01_3_M011,And he's gone forever.  You're sure?
Ses02F_script01_3_F012,I almost got married two years ago.
Ses02F_script01_3_M012,Why didn't you?
Ses02F_script01_3_F013,You started to write me and--
Ses02F_script01_3_M013,You felt something that far back?
Ses02F_script01_3_F014,Every day since.
Ses02F_script01_3_M014,"Anne, why didn't you let me know?"
Ses02F_script01_3_F015,"Well, I was waiting for you.  I mean, till then you never wrote and when you did, I mean, what did you say?  You can sure be ambiguous sometimes."
Ses02F_script01_3_M015,"Give me a kiss, Anne.  Give me a-"
Ses02F_script01_3_M016,"oh God, I kissed you.  I kissed Annie.  How long--how long I've been waiting to kiss you."
Ses02F_script01_3_F016,I will never forgive you.  Why did you wait all these years?  All I did was sit and wonder if I was crazy for thinking of you.
Ses02F_script01_3_M017,"Oh, Annie, we're gonna live now.  I'm gonna make you so happy."
Ses02F_script01_3_F017,Not like that you're not.
Ses02F_script01_3_M018,I kissed you.
Ses02F_script01_3_F018,"Like Larry's brother.  Do it like you, Chris.  What is it?"
Ses02F_script01_3_M019,Let's drive someplace.  I want to be alone with you.
Ses02F_script01_3_F019,"No.  What is it, your mother?"
Ses02F_script01_3_M020,No.  Nothing like that.
Ses02F_script01_3_F020,"Then, what's wrong?  I mean, even in your letters there was some--something ashamed."
Ses02F_script01_3_M021,"Yeah, I suppose I have been.  But it's going from me."
Ses02F_script01_3_F021,You've gotta tell me.
Ses02F_script01_3_M022,I don't know how to start.
Ses02F_script01_3_F022,It wouldn't work this way.
Ses02F_script01_3_M023,"It's all mixed up with so many other things.  You remember overseas, I was in command of a company?"
Ses02F_script01_3_F023,"Yeah, sure."
Ses02F_script01_3_M024,"Well, I lost them."
Ses02F_script01_3_F024,How many?
Ses02F_script01_3_M025,Just about all.
Ses02F_script01_3_F025,"Oh, gee."
Ses02F_script01_3_M026,It takes some time for a guy to toss that off.  'Cause they weren't just men.
