id,utterance,label,label_num,file_id,start,end,session,original_emotion,utterance_num
Ses02F_impro05_F000,"Hi, um, excuse me, I believe that the airline lost my baggage.",neutral,3,Ses02F_impro05_,4.1392,7.7911,Session2,neu,0
Ses02F_impro05_M000,"Um, okay, it didn't--didn't come out on the carrousel--",neutral,3,Ses02F_impro05_,8.3,12.93,Session2,neu,1
Ses02F_impro05_F001,"No, it didn't. um It didn't come out and I don't see it anywhere around here, so what can you do about that?",neutral,3,Ses02F_impro05_,11.43,18.72,Session2,neu,2
Ses02F_impro05_M001,"Okay.  Um, well, unfortunately yeah there was a some- some problems with the--",neutral,3,Ses02F_impro05_,18.77,27.35,Session2,neu,3
Ses02F_impro05_F002,Some problems?  What is that supposed to mean?,sur,-1,Ses02F_impro05_,26.75,29.37,Session2,sur,4
Ses02F_impro05_M002,"Uh, well some-some of the bags were--were lost on the way over here. uh-",neutral,3,Ses02F_impro05_,29.42,35.95,Session2,neu,5
Ses02F_impro05_F003,How do you lose a suitcase?  A huge suitcase?,sur,-1,Ses02F_impro05_,35.2,39.8027,Session2,sur,6
Ses02F_impro05_M003,"You know, I mean, there's a lot of things that go on under the plane and sometimes, you know, that kind of things happen.",neutral,3,Ses02F_impro05_,39.82,47.17,Session2,neu,7
Ses02F_impro05_M004,"Uh, But, we are willing to reimburse you for the bag and and for the contents--",neutral,3,Ses02F_impro05_,47.18,54.43,Session2,neu,8
Ses02F_impro05_F004,How much?,neutral,3,Ses02F_impro05_,52.65,54.11,Session2,neu,9
Ses02F_impro05_M005,"Um, we'd be willing to give you uh fifty dollars for--",neutral,3,Ses02F_impro05_,54.52,58.9138,Session2,neu,10
Ses02F_impro05_F005,"Fifty dollars?  For my suitcase?  I mean, the suitcase itself was like a hundred and fifty dollar just for the suitcase, but all the things inside, all my clothes, all my personal belongings, the sentimental value, not to mention, which is more-more than all of that together.",sur,-1,Ses02F_impro05_,59.06,74.78,Session2,sur,11
Ses02F_impro05_M006,"Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do.",neutral,3,Ses02F_impro05_,74.43,84.45,Session2,neu,12
Ses02F_impro05_F006,"That's all, that's all, that's all you're going to do is just give me fifty dollars and say go have fun on your vacation without any of your stuff?",angry,0,Ses02F_impro05_,82.29,90.68,Session2,ang,13
Ses02F_impro05_M007,"I think, um, maybe you can file a claim if you want and turn it in to our main office--",neutral,3,Ses02F_impro05_,90.77,97.63,Session2,neu,14
Ses02F_impro05_F007,"Yes, yes, I would like to file a claim, but what are you gonna--I mean, is it just gonna show up magically out of nowhere?",fru,-1,Ses02F_impro05_,95.42,101.5979,Session2,fru,15
Ses02F_impro05_M008,"Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now--",neutral,3,Ses02F_impro05_,101.6919,109.68,Session2,neu,16
Ses02F_impro05_F008,"I need my stuff.  It's--I need my stuff.  I mean, uh...",xxx,-1,Ses02F_impro05_,109.53,115.69,Session2,xxx,17
Ses02F_impro05_F009,Haven't you ever lost baggage?  I mean isn't there anything else you do?,xxx,-1,Ses02F_impro05_,115.72,120.15,Session2,xxx,18
Ses02F_impro05_M009,"Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um",neutral,3,Ses02F_impro05_,118.1619,122.1723,Session2,neu,19
Ses02F_impro05_F010,"Because you don't seem to care very much, you know.",angry,0,Ses02F_impro05_,121.61,124.57,Session2,ang,20
Ses02F_impro05_M010,"By checking your bags, you--you, you know- admit to the liability that's- that's at risk--",neutral,3,Ses02F_impro05_,124.06,131.2021,Session2,neu,21
Ses02F_impro05_F011,I didn't sign anything.,fru,-1,Ses02F_impro05_,130.42,132.35,Session2,fru,22
Ses02F_impro05_M011,"Right, well, by checking in your bags, you agreed to, you know, at the will of the--",neutral,3,Ses02F_impro05_,132.543,140.2,Session2,neu,23
Ses02F_impro05_F012,"I didn't agree.  [GARBAGE] I paid the airline to take care of things for me.  When you pay for something, there should be some sort of guarantee that it's gonna come through.",xxx,-1,Ses02F_impro05_,138.64,148.6,Session2,xxx,24
Ses02F_impro05_M012,"You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement?",neutral,3,Ses02F_impro05_,147.74,164.39,Session2,neu,25
Ses02F_impro05_F013,"[BREATHING] Well, sure, yeah, I guess I'll go buy dinner and then be--have nothing for the rest of my entire vacation.  I'm supposed to be here for three weeks.  What am I gonna do without anything for three weeks?",fru,-1,Ses02F_impro05_,163.63,176.7571,Session2,fru,26
Ses02F_impro05_M013,"Well, there are-there are some shops here in- in the airport--",neutral,3,Ses02F_impro05_,176.48,180.5,Session2,neu,27
Ses02F_impro05_F014,But fifty dollars isn't going to get me anything.,fru,-1,Ses02F_impro05_,179.54,182.65,Session2,fru,28
Ses02F_impro05_M014,"No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you",neutral,3,Ses02F_impro05_,182.6,189.65,Session2,neu,29
Ses02F_impro05_F015,Isn't there anything else you can do?,fru,-1,Ses02F_impro05_,189.56,192.51,Session2,fru,30
Ses02F_impro05_M015,probably even talk to--,neutral,3,Ses02F_impro05_,189.66,191.54,Session2,neu,31
Ses02F_impro05_F016,"I mean, is there somebody you can call?  Or the guy that put the stuff on the--on the plane.  I mean, are they--they must be really irresponsible to have just disappeared my baggage.  I mean, did it get stolen?",fru,-1,Ses02F_impro05_,194.0678,206.9469,Session2,fru,32
Ses02F_impro05_M016,"Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh",neutral,3,Ses02F_impro05_,205.22,217.07,Session2,neu,33
Ses02F_impro05_F017,"Yeah, I'm sure you -- You're like, hmm, do you take baggage?  No.  Oh, okay, thanks.  Great.  I mean how--",fru,-1,Ses02F_impro05_,217.09,224.4595,Session2,fru,34
Ses02F_impro05_M017,but Unfortunately sometimes is--,neutral,3,Ses02F_impro05_,217.08,220.45,Session2,neu,35
Ses02F_impro05_M018,"Well, that's--that's what I'm saying--",neutral,3,Ses02F_impro05_,224.51,226.28,Session2,neu,36
Ses02F_impro05_F018,There needs to be better security here.,fru,-1,Ses02F_impro05_,225.49,227.94,Session2,fru,37
Ses02F_impro05_M019,"Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over.",neutral,3,Ses02F_impro05_,227.81,242.31,Session2,neu,38
Ses02F_impro05_F019,It sounds like it's such a little like oh well no big deal whatever.  It's a big deal to me.,angry,0,Ses02F_impro05_,241.32,247.38,Session2,ang,39
Ses02F_impro05_M020,"All right, Miss, I-I know.  I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person.",neutral,3,Ses02F_impro05_,248.0522,265.9529,Session2,neu,40
Ses02F_impro05_F020,"Well, can I at least have my fifty dollars, please?",fru,-1,Ses02F_impro05_,265.71,268.34,Session2,fru,41
Ses02F_impro05_M021,"Yes, all right.  There you go, now you can file a claim over to the left--And they'll help you out.",neutral,3,Ses02F_impro05_,268.5221,274.21,Session2,neu,42
Ses02F_impro05_F021,Thank you.,xxx,-1,Ses02F_impro05_,270.81,271.98,Session2,xxx,43
Ses02F_impro05_F022,Thank you very much.,fru,-1,Ses02F_impro05_,274.01,276.5639,Session2,fru,44
Ses02F_impro06_M000,"Hey, a what's up?",neutral,3,Ses02F_impro06_,5.7967,8.0783,Session2,neu,0
Ses02F_impro06_F000,"Um, Johnny died yesterday.",sad,2,Ses02F_impro06_,10.31,15.4,Session2,sad,1
Ses02F_impro06_M001,"Wow, that's horrible.",neutral,3,Ses02F_impro06_,15.7633,20.64,Session2,neu,2
Ses02F_impro06_M002,I'm sorry to hear about that.,neutral,3,Ses02F_impro06_,20.77,23.33,Session2,neu,3
Ses02F_impro06_F001,"We knew that it was coming, but--",sad,2,Ses02F_impro06_,21.15,23.86,Session2,sad,4
Ses02F_impro06_M003,Yeah.,neutral,3,Ses02F_impro06_,24.56,25.89,Session2,neu,5
Ses02F_impro06_F002,"It seemed like he had a little bit longer.  Like just last week, he was doing was so well.",sad,2,Ses02F_impro06_,25.52,32.26,Session2,sad,6
Ses02F_impro06_M004,"I mean, you know, at least he's not in anymore pain now, right?",neutral,3,Ses02F_impro06_,33.11,40.3,Session2,neu,7
Ses02F_impro06_F003,Yeah.,sad,2,Ses02F_impro06_,41.73,43.37,Session2,sad,8
Ses02F_impro06_M005,"It's good, you know.  you know It hurts I know.  I know what it's like to lose someone like that.",neutral,3,Ses02F_impro06_,43.34,50.1,Session2,neu,9
Ses02F_impro06_F004,I just don't want him to be gone.,sad,2,Ses02F_impro06_,52.1888,54.6,Session2,sad,10
Ses02F_impro06_M006,It's okay.,neutral,3,Ses02F_impro06_,55.58,57.9644,Session2,neu,11
Ses02F_impro06_M007,"'Cause, you know, you've got all the times that you guys did spend together, you know and that's something good that you can look back on.",neutral,3,Ses02F_impro06_,59.12,68.5,Session2,neu,12
Ses02F_impro06_M008,I mean--I don't know.,neutral,3,Ses02F_impro06_,70.82,76.17,Session2,neu,13
Ses02F_impro06_F005,And his whole family was there.,sad,2,Ses02F_impro06_,75.8818,78.68,Session2,sad,14
Ses02F_impro06_F006,"I mean, he was like really conscious right up until the end. you know",sad,2,Ses02F_impro06_,82.16,88.2252,Session2,sad,15
Ses02F_impro06_M009,"Well, that's that's good, you know.  At least, I don't know.  I mean it's- it's better to go- to goout that way than...",neutral,3,Ses02F_impro06_,88.4296,99.1347,Session2,neu,16
Ses02F_impro06_M010,".than you know, in pain and like this gradual, this horrible process.  I mean--",neutral,3,Ses02F_impro06_,100.7536,107.0617,Session2,neu,17
Ses02F_impro06_F007,"He was so young, you know.  And all the stories he used to tell me about...",sad,2,Ses02F_impro06_,107.03,113.82,Session2,sad,18
Ses02F_impro06_F008,...the way he wanted to live and he was gonna go to Africa and he was gonna--,sad,2,Ses02F_impro06_,114.3099,122.5338,Session2,sad,19
Ses02F_impro06_M011,"But look at the--he--look at the life he did get to lead.  I mean, for his age, he'd done so much and--",neutral,3,Ses02F_impro06_,122.2578,130.86,Session2,neu,20
Ses02F_impro06_F009,Nobody's ever gonna forget him.,sad,2,Ses02F_impro06_,130.67,132.78,Session2,sad,21
Ses02F_impro06_M012,"Yeah, exactly.  He's made a big impact on a lot of people. and",neutral,3,Ses02F_impro06_,132.59,138.25,Session2,neu,22
Ses02F_impro06_M013,"And you'll always have that and--you should feel, you know, happy for him that he got to do so much before--I mean, and even after he found out last year.  I mean--",neutral,3,Ses02F_impro06_,138.68,153.21,Session2,neu,23
Ses02F_impro06_F010,He did a lot.  But--,sad,2,Ses02F_impro06_,153.92,157.2495,Session2,sad,24
Ses02F_impro06_M014,"I know.  It doesn't bring him back, but--",neutral,3,Ses02F_impro06_,158.59,160.82,Session2,neu,25
Ses02F_impro06_M015,"But It's okay because now, you know, you'll just go on with your life and--",neutral,3,Ses02F_impro06_,164.25,172.35,Session2,neu,26
Ses02F_impro06_F011,I'm gonna forget him.,sad,2,Ses02F_impro06_,172.77,174.93,Session2,sad,27
Ses02F_impro06_M016,"No, you'll never forget him.",neutral,3,Ses02F_impro06_,175.43,177.5861,Session2,neu,28
Ses02F_impro06_F012,I won't be able to hear his voice or his--,sad,2,Ses02F_impro06_,176.03,179.129,Session2,sad,29
Ses02F_impro06_M017,I know. but you're not  I mean you're not going to forget him.  The pain will go away eventually and--or it will subside--,neutral,3,Ses02F_impro06_,179.23,187.37,Session2,neu,30
Ses02F_impro06_F013,You start to lose like that image after a while.,sad,2,Ses02F_impro06_,185.34,191.3555,Session2,sad,31
Ses02F_impro06_M018,"That will be, It'll be--it'll be better that way. I mean Time will tell.  Time heals, you know, and it's good.  It's okay.  I mean, it wasn't anybody's fault or anything like that so .",neutral,3,Ses02F_impro06_,196.5253,210.6666,Session2,neu,32
Ses02F_impro06_M019,"It's hard to lose someone that way, but he's he's better--he's better off now.",neutral,3,Ses02F_impro06_,212.8076,217.7894,Session2,neu,33
Ses02F_impro06_F014,Thanks.,sad,2,Ses02F_impro06_,218.2176,219.4604,Session2,sad,34
Ses02F_impro07_M000,"So, how's it going?",neutral,3,Ses02F_impro07_,6.7677,9.5033,Session2,neu,0
Ses02F_impro07_F000,"It's going really well.  Um, I received something in the mail today.",xxx,-1,Ses02F_impro07_,9.1738,13.9432,Session2,xxx,1
Ses02F_impro07_M001,"Oh, you got what?  Where?",happy,1,Ses02F_impro07_,13.9746,16.8885,Session2,exc,2
Ses02F_impro07_F001,I got into U.S.C.,happy,1,Ses02F_impro07_,17.275,19.55,Session2,exc,3
Ses02F_impro07_M002,"Oh, no way.",happy,1,Ses02F_impro07_,19.04,20.87,Session2,exc,4
Ses02F_impro07_F002,"Yeah, I'm so excited.  So I'm gonna say--",happy,1,Ses02F_impro07_,20.46,22.93,Session2,exc,5
Ses02F_impro07_M003,Are you gonna go? you gonna-,happy,1,Ses02F_impro07_,21.85,23.51,Session2,exc,6
Ses02F_impro07_F003,"Yeah, I think, I mean because where else would I gonna go?  Like the other places that I applied to I really didn't like that much anyway.",happy,1,Ses02F_impro07_,22.94,28.74,Session2,exc,7
Ses02F_impro07_F004,So--,happy,1,Ses02F_impro07_,28.75,29.95,Session2,exc,8
Ses02F_impro07_M004,"Wow, that's...",happy,1,Ses02F_impro07_,28.17,29.59,Session2,exc,9
Ses02F_impro07_M005,"...that's first choice, huh? That's so awesome and now look you're gonna be--you're gonna be here. you know",happy,1,Ses02F_impro07_,29.61,35.0773,Session2,exc,10
Ses02F_impro07_F005,"Yeah, I know.",happy,1,Ses02F_impro07_,29.97,31.0789,Session2,exc,11
Ses02F_impro07_F006,Absolutely. I'm so excited.,happy,1,Ses02F_impro07_,31.0983,33.0,Session2,exc,12
Ses02F_impro07_F007,"I know.  I know. And we'll all get to hang out.  And I'm--even though we'll be at like at different parts of the city, we can still, like...",happy,1,Ses02F_impro07_,34.45,40.6077,Session2,exc,13
Ses02F_impro07_F008,"...hang out and, like, have our different lives--And meet each other's friends and stuff.  So, I'm just so glad 'cause they have such a good school",happy,1,Ses02F_impro07_,40.63,48.35,Session2,exc,14
Ses02F_impro07_M006,"Yeah, no, definitely--It's gonna..",happy,1,Ses02F_impro07_,40.69,43.58,Session2,exc,15
Ses02F_impro07_M007,Yeah.,happy,1,Ses02F_impro07_,44.6,45.82,Session2,exc,16
Ses02F_impro07_F009,"and like-- The football team--And like all the-...you- what I mean, like...",happy,1,Ses02F_impro07_,48.37,52.63,Session2,exc,17
Ses02F_impro07_M008,Yeah,happy,1,Ses02F_impro07_,50.09,51.41,Session2,exc,18
Ses02F_impro07_M009,Fight on.,happy,1,Ses02F_impro07_,51.47,52.61,Session2,exc,19
Ses02F_impro07_F010,"You can walk somewhere and be anywhere in the country and be like, oh, yeah, I am at U.S.C.",happy,1,Ses02F_impro07_,52.63,57.8,Session2,exc,20
Ses02F_impro07_F011,"And you know what, you know what I mean, like it's recognizable rather than just being like I went some random school. It's like people really know what you...",happy,1,Ses02F_impro07_,57.81,65.93,Session2,exc,21
Ses02F_impro07_M010,[LAUGHTER],happy,1,Ses02F_impro07_,57.45,60.57,Session2,exc,22
Ses02F_impro07_M011,Wow. That's cool.,happy,1,Ses02F_impro07_,63.143,64.9973,Session2,exc,23
Ses02F_impro07_F012,"...like, they feel like--I feel like it's going to be so like accomplished.  Do you know what I mean?",happy,1,Ses02F_impro07_,65.94,71.19,Session2,exc,24
Ses02F_impro07_F013,Like it has some prestige. so,happy,1,Ses02F_impro07_,71.2,74.5,Session2,exc,25
Ses02F_impro07_M012,Yeah. Hey. Prestigious school.,xxx,-1,Ses02F_impro07_,71.3699,74.5199,Session2,xxx,26
Ses02F_impro07_M013,"So, what, do you have to send in your deposit now?  Or what you-?",xxx,-1,Ses02F_impro07_,74.5199,78.25,Session2,xxx,27
Ses02F_impro07_F014,"Yeah, I mean there's all the money stuff and my mom's helping me with the financial aid and stuff.  But, it'll be fine--",happy,1,Ses02F_impro07_,77.31,83.57,Session2,exc,28
